"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","ID_RANK","DATABASE","DATABASE_ID","GENUS_TAXON","SUBFAMILY_TAXON","FAMILY_TAXON","SUPERFAMILY_TAXON","INFRAORDER_TAXON","SUBORDER_TAXON","ORDER_TAXON","SUPERORDER_TAXON","INFRACLASS_TAXON","SUBCLASS_TAXON","CLASS_TAXON","SUPERCLASS_TAXON","SUBPHYLUM_TAXON","PHYLUM_TAXON","KINGDOM_TAXON","GROUP_CODE"
71535,"Cryptonatica aleutica","Aleutian moonsnail","species","WORMS","576533","Cryptonatica","Naticinae","Naticidae","Naticoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71524
71537,"Cryptonatica russa","rusty moonsnail","species","WORMS","580692","Cryptonatica","Naticinae","Naticidae","Naticoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71524
71540,"Muricidae","","family","WORMS","148","","","Muricidae","Muricoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71540
71541,"Nucella canaliculata","channelled dogwinkle","species","WORMS","404205","Nucella","Ocenebrinae","Muricidae","Muricoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71541
71542,"Nucella lamellosa","frilled dogwinkle","species","WORMS","404218","Nucella","Ocenebrinae","Muricidae","Muricoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71542
71546,"Amphissa columbiana","wrinkled Amphissa","species","WORMS","511361","Amphissa","","Columbellidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",72731
71547,"Amphissa reticulata","","species","WORMS","511362","Amphissa","","Columbellidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",72731
71548,"Amphissa versicolor","variegate Amphissa","species","WORMS","511364","Amphissa","","Columbellidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",72731
71551,"Mitrella gausapata","","species","WORMS","760888","Mitrella","","Columbellidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71551
71552,"Astyris elegans","elegant dove snail","species","WORMS","576378","Astyris","","Columbellidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71552
71570,"Neverita lewisii","Lewis moonsnail","species","WORMS","718659","Neverita","Polinicinae","Naticidae","Naticoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71570
71575,"Euspira sp.","","genus","WORMS","138239","Euspira","Polinicinae","Naticidae","Naticoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71575
71580,"Euspira pallida","pale moonsnail","species","WORMS","140536","Euspira","Polinicinae","Naticidae","Naticoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71575
71583,"Lamellariinae","lamellarid unid.","subfamily","WORMS","224918","","Lamellariinae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71583
71584,"Lamellaria sp.","","genus","WORMS","138101","Lamellaria","Lamellariinae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71584
71585,"Onchidiopsis glacialis","icy lamellaria","species","WORMS","141896","Onchidiopsis","Velutininae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71590
71586,"Piliscus commodus","widemouth lamellaria","species","WORMS","141899","Piliscus","Velutininae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71586
71587,"Onchidiopsis sp. A (Clark and McLean)","","species","WORMS","","Onchidiopsis","Velutininae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71590
71588,"Onchidiopsis brevipes","","species","WORMS","576626","Onchidiopsis","Velutininae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71590
71589,"Onchidiopsis clarki","warty blobsnail","species","WORMS","833066","Onchidiopsis","Velutininae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71590
71590,"Onchidiopsis sp.","","genus","WORMS","138628","Onchidiopsis","Velutininae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71590
71591,"Lamellaria sp. A (Clark and McLean)","","species","WORMS","","Lamellaria","Lamellariinae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71584
71592,"Lamellaria sp. B (Clark and McLean)","","species","WORMS","","Lamellaria","Lamellariinae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71584
71593,"Lamellaria sp. C (Clark and McLean)","","species","WORMS","","Lamellaria","Lamellariinae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71584
71594,"Lamellaria sp. D (Clark and McLean)","","species","WORMS","","Lamellaria","Lamellariinae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71584
71595,"Lamellaria sp. E (Clark and McLean)","","species","WORMS","","Lamellaria","Lamellariinae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71584
71596,"Lamellaria sp. F (McLean and Clark)","white lamellarid","species","WORMS","","Lamellaria","Lamellariinae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71584
71597,"Onchidiopsis carnea","","species","WORMS","180998","Onchidiopsis","Velutininae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71590
71598,"Onchidiopsis maculata","","species","WORMS","576629","Onchidiopsis","Velutininae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71590
71631,"Tachyrhynchus sp.","","genus","WORMS","138614","Tachyrhynchus","Turritellinae","Turritellidae","Cerithioidea","","","Caenogastropoda incertae sedis","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71631
71634,"Tachyrhynchus erosus","eroded turretsnail","species","WORMS","196391","Tachyrhynchus","Turritellinae","Turritellidae","Cerithioidea","","","Caenogastropoda incertae sedis","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71631
71635,"Tachyrhynchus reticulatus","reticulated turretsnail","species","WORMS","156447","Tachyrhynchus","Turritellinae","Turritellidae","Cerithioidea","","","Caenogastropoda incertae sedis","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71631
71636,"Turritella sp.","","genus","WORMS","138615","Turritella","Turritellinae","Turritellidae","Cerithioidea","","","Caenogastropoda incertae sedis","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71636
71639,"Calyptraeidae","slippersnails","family","WORMS","141","","","Calyptraeidae","Calyptraeoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71639
71640,"Crepidula sp.","slipper shell","genus","WORMS","137722","Crepidula","","Calyptraeidae","Calyptraeoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71640
71681,"Grandicrepidula grandis","great slippersnail","species","WORMS","571646","Grandicrepidula","","Calyptraeidae","Calyptraeoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71681
71700,"","whelk unid.","family","WORMS","","","","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71700
71810,"Neptunea amianta","white neptune","species","WORMS","423554","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71811,"Neptunea smirnia","","species","WORMS","491189","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71812,"Cartilagovelutina beringensis","","species","WORMS","556051","Cartilagovelutina","Velutininae","Velutinidae","Velutinoidea","","","Littorinimorpha","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71812
71820,"Neptunea pribiloffensis","Pribilof whelk","species","WORMS","491185","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71822,"Neptunea tabulata","tabled whelk","species","WORMS","491192","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71835,"Neptunea borealis","","species","WORMS","254478","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71840,"Neptunea middendorffiana","","species","WORMS","160405","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71850,"Neptunea eulimata","","species","WORMS","491167","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71866,"Neptunea stilesi","","species","WORMS","491190","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71870,"Neptunea lyrata","lyre whelk","species","WORMS","254477","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71881,"Neptunea ithia","","species","WORMS","491174","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71882,"Neptunea ventricosa","fat whelk","species","WORMS","156264","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71883,"Neptunea insularis","","species","WORMS","491172","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71884,"Neptunea heros","","species","WORMS","254479","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71885,"Neptunea sp. E (Clark and McLean)","","species","WORMS","","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71886,"Clinopegma magnum","helmet whelk","species","WORMS","490909","Clinopegma","Parancistrolepidinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",72820
71887,"Neptunea aleutica","","species","WORMS","1699246","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71888,"Neptunea vesteraalen","","species","WORMS","1699253","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71889,"Neptunea petrelensis","","species","WORMS","1699250","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71890,"Plicifusus sp.","","genus","WORMS","254387","Plicifusus","Buccinidae incertae sedis","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71890
71891,"Plicifusus kroyeri","","species","WORMS","491269","Plicifusus","Buccinidae incertae sedis","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71890
71892,"Plicifusus olivaceus","","species","WORMS","596547","Plicifusus","Buccinidae incertae sedis","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71890
71893,"Retifusus jessoensis","brown whelk","species","WORMS","580850","Retifusus","","Retimohniidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",72767
71894,"Colus verkruezeni","","species","ITIS","656335","Colus","","Buccinidae","Buccinoidea","","","Neogastropoda","Peogastropoda","Caenogastropoda","Orthogastropoda","Gastropoda","","","Mollusca","Animalia",71710
71895,"Plicifusus rodgersi","","species","WORMS","862576","Plicifusus","Buccinidae incertae sedis","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71890
71896,"Plicifusus oceanodromae","seahorse whelk","species","WORMS","491275","Plicifusus","Buccinidae incertae sedis","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71890
71897,"Retifusus virens","","species","WORMS","580848","Retifusus","","Retimohniidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",72767
71898,"Volutopsius stejnegeri","","species","WORMS","1363664","Volutopsius","Volutopsiinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71750
71899,"Plicifusus sp. A (Clark and McLean)","","species","WORMS","","Plicifusus","Buccinidae incertae sedis","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71890
71900,"Colus griseus","gray whelk","species","WORMS","573254","Colus","","Colidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71710
71901,"Sulcosinus taphrium","sulcated whelk","species","WORMS","833966","Sulcosinus","Buccininae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71901
71902,"Plicifusus johanseni","","species","WORMS","576314","Plicifusus","Buccinidae incertae sedis","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71890
71904,"Exilioidea rectirostris","","species","WORMS","463447","Exilioidea","","Ptychatractidae","Turbinelloidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71904
71905,"Exilioidea kelseyi","","species","WORMS","580828","Exilioidea","","Ptychatractidae","Turbinelloidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71905
71906,"Retimohnia robusta","","species","WORMS","491335","Retimohnia","","Retimohniidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71906
71910,"Liomesus sp.","","genus","WORMS","137708","Liomesus","Liomesinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71910
71911,"Pseudoliomesus ooides","egg whelk","species","WORMS","491320","Pseudoliomesus","Parancistrolepidinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71911
71912,"Pseudoliomesus canaliculatus","","species","WORMS","576306","Pseudoliomesus","Parancistrolepidinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71912
71913,"Pseudoliomesus nassula","basket whelk","species","WORMS","491319","Pseudoliomesus","Parancistrolepidinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71913
71915,"Neptunea sp. D (Clark and McLean)","","species","WORMS","","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71916,"Neptunea alexeyevi","sinuous neptune","species","WORMS","457369","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71917,"Neptunea sp. G (Clark and McLean)","","species","WORMS","","Neptunea","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71800
71925,"Aulacofusus tanagaensis","","species","WORMS","1699244","Aulacofusus","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71925
71926,"Aulacofusus canaliculatus","","species","WORMS","1699243","Aulacofusus","Neptuneinae","Buccinidae","Buccinoidea","","","Neogastropoda","","","Caenogastropoda","Gastropoda","","","Mollusca","Animalia",71926
